"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.431151890E-1,1.330646966E-2,2.341539040E-2,3.910337016E-2
9.455845890E-1,5.995405838E-3,2.814509906E-2,4.028579593E-2
9.481047310E-1,1.482197549E-3,3.217534348E-2,3.735470772E-2
9.505743360E-1,-4.879594315E-3,3.795424849E-2,3.442361951E-2
9.530695740E-1,-1.019218937E-2,4.305034503E-2,3.269161656E-2
9.555905710E-1,-1.508843806E-2,4.842955619E-2,3.214203566E-2
9.580825550E-1,-1.730340719E-2,5.390869081E-2,3.001033701E-2
9.605798700E-1,-2.036772482E-2,5.685643107E-2,2.681278624E-2
9.630495550E-1,-2.231623232E-2,6.406757236E-2,2.468108758E-2
9.655445500E-1,-2.135030553E-2,6.658231467E-2,2.135030553E-2
9.680653840E-1,-1.945176162E-2,7.082905620E-2,1.868568175E-2
9.705606630E-1,-1.863572001E-2,7.427641749E-2,1.497186068E-2
9.730550890E-1,-1.875229739E-2,7.667458057E-2,1.219065860E-2
9.755246940E-1,-1.790294796E-2,8.145424724E-2,9.526033886E-3
9.780238790E-1,-1.773640886E-2,8.623392135E-2,5.129402503E-3
9.805408070E-1,-1.891883649E-2,8.876531571E-2,6.161945057E-4
9.830354360E-1,-2.264931053E-2,9.157982469E-2,-4.413284827E-3
9.855302680E-1,-2.756221220E-2,9.574329853E-2,-7.610834669E-3
9.880042670E-1,-3.304134682E-2,9.604307264E-2,-1.185758039E-2
9.904977570E-1,-4.063552618E-2,1.003397778E-1,-1.755321585E-2
9.930156200E-1,-4.956202209E-2,1.022716314E-1,-2.206642367E-2
9.955113880E-1,-5.797224119E-2,1.049862131E-1,-2.816175297E-2
9.980054880E-1,-6.918031722E-2,1.075842232E-1,-3.387404233E-2
1.000462519E0,-8.133766800E-2,1.087333411E-1,-3.705493733E-2
1.002970413E0,-9.214605391E-2,1.107817739E-1,-4.499885067E-2
1.005490961E0,-1.035206690E-1,1.099324226E-1,-4.962863773E-2
1.007986201E0,-1.143290550E-1,1.107984260E-1,-5.267630145E-2
1.010480748E0,-1.231556237E-1,1.103154644E-1,-5.783900991E-2
1.012947301E0,-1.317323893E-1,1.091663465E-1,-6.153617799E-2
1.015433589E0,-1.377444416E-1,1.081338003E-1,-6.631585211E-2
1.017940546E0,-1.425740719E-1,1.065683365E-1,-6.803119928E-2
1.020435663E0,-1.448723227E-1,1.044366360E-1,-7.186160237E-2
1.022937129E0,-1.456883550E-1,1.020218208E-1,-7.384341210E-2
1.025451777E0,-1.442394704E-1,9.960700572E-2,-7.489261031E-2
1.027948806E0,-1.416081488E-1,9.677583724E-2,-7.700765878E-2
1.030440913E0,-1.368118227E-1,9.539356828E-2,-7.792361826E-2
1.032932327E0,-1.293342263E-1,9.441098571E-2,-7.752392441E-2
1.035405553E0,-1.195750386E-1,9.406125546E-2,-7.779038697E-2
1.037926020E0,-1.099657342E-1,9.344506264E-2,-8.057159185E-2
1.040395991E0,-9.835796058E-2,9.334513545E-2,-8.057159185E-2
1.042891352E0,-8.726646006E-2,9.337844700E-2,-8.296975493E-2
1.045394282E0,-7.282752544E-2,9.447760135E-2,-8.283652365E-2
1.047880814E0,-5.637346953E-2,9.634283930E-2,-8.138763160E-2
1.050401687E0,-4.205111042E-2,9.944046289E-2,-8.245348185E-2
1.052896804E0,-2.881125547E-2,1.015888229E-1,-8.431871980E-2
1.055386510E0,-1.357293222E-2,1.033374816E-1,-8.526799083E-2
1.057887243E0,-1.265696716E-3,1.064184532E-1,-8.753292263E-2
1.060355992E0,1.292342972E-2,1.088332683E-1,-9.151320904E-2
1.062876622E0,2.431470156E-2,1.139293611E-1,-9.537691623E-2
1.065372147E0,3.300803900E-2,1.158445626E-1,-1.008060873E-1
1.067841669E0,3.996936977E-2,1.192253083E-1,-1.063851416E-1
1.070362299E0,4.639777914E-2,1.207574606E-1,-1.116810888E-1
1.072831172E0,5.039471760E-2,1.212404296E-1,-1.187090352E-1
1.075351638E0,5.384207517E-2,1.197082698E-1,-1.257203221E-1
1.077847244E0,5.289280042E-2,1.176931486E-1,-1.302168816E-1
1.080308467E0,5.219333619E-2,1.155447885E-1,-1.352463663E-1
1.082837397E0,4.907905683E-2,1.118143201E-1,-1.431902796E-1
1.085306310E0,4.489892721E-2,1.078173816E-1,-1.462212801E-1
1.087783035E0,3.898679093E-2,1.047863662E-1,-1.516337991E-1
1.090296545E0,3.237519041E-2,9.840792418E-2,-1.554475427E-1
1.092817011E0,2.526397444E-2,9.419448674E-2,-1.583619863E-1
1.095321731E0,1.545482408E-2,8.824904263E-2,-1.604603678E-1
1.097806921E0,7.410987746E-3,8.405225724E-2,-1.604437232E-1
1.100302241E0,-2.498085669E-4,7.997205108E-2,-1.609599888E-1
1.102772212E0,-5.495788530E-3,7.494257390E-2,-1.586784124E-1
1.105266597E0,-1.382274088E-2,6.874731928E-2,-1.570796371E-1
1.107761713E0,-1.935183816E-2,6.346803159E-2,-1.540153176E-1
1.110257075E0,-2.324885130E-2,5.965428799E-2,-1.480365545E-1
1.112771317E0,-2.861140855E-2,5.677316338E-2,-1.443227381E-1
1.115272293E0,-3.249176964E-2,5.349234119E-2,-1.372781396E-1
1.117742101E0,-3.399062157E-2,4.941213503E-2,-1.285348386E-1
1.120237015E0,-3.480666131E-2,4.598142952E-2,-1.211071983E-1
1.122757808E0,-3.444027528E-2,4.066883400E-2,-1.123472452E-1
1.125253087E0,-3.367419541E-2,3.537289426E-2,-1.014555916E-1
1.127747472E0,-3.049330041E-2,3.072645515E-2,-8.979785442E-2
1.130217158E0,-2.717917226E-2,2.486428060E-2,-7.812346518E-2
1.132737503E0,-2.176665328E-2,1.698698290E-2,-6.776473671E-2
1.135232742E0,-1.632082649E-2,1.085834578E-2,-5.662327632E-2
1.137704748E0,-9.825804271E-3,2.448124113E-3,-4.559839144E-2
1.140223383E0,-3.480666084E-3,-6.361791864E-3,-3.325784951E-2
1.142693029E0,1.798621728E-3,-1.717017591E-2,-2.249942534E-2
1.145212723E0,7.727412041E-3,-2.692936361E-2,-1.345635485E-2
1.147708572E0,1.408920344E-2,-3.627220541E-2,-1.632082625E-3
1.150182368E0,2.161676809E-2,-4.711389542E-2,7.410987746E-3
1.152698481E0,2.716251835E-2,-5.672319978E-2,1.750325412E-2
1.155146195E0,3.069314733E-2,-6.553311646E-2,2.309896611E-2
1.157662836E0,3.492323682E-2,-7.314395159E-2,3.119276464E-2
1.160171992E0,3.713820875E-2,-8.047166467E-2,3.678847477E-2
1.162652665E0,3.913667798E-2,-8.326952159E-2,4.433269426E-2
1.165173131E0,3.815409541E-2,-8.791596442E-2,4.753024504E-2
1.167655838E0,3.868702054E-2,-8.963131905E-2,5.084437132E-2
1.170163122E0,3.680513054E-2,-9.068050981E-2,5.244314671E-2
1.172658971E0,3.402392939E-2,-8.918166161E-2,5.429172888E-2
1.175167028E0,3.109284118E-2,-8.783269674E-2,5.455819145E-2
1.177648555E0,2.616328374E-2,-8.565103263E-2,5.640677735E-2
1.180103144E0,1.938514598E-2,-8.120443672E-2,5.414184555E-2
1.182637731E0,1.448889729E-2,-7.529230416E-2,5.265964568E-2
1.185132726E0,7.061255630E-3,-6.898047030E-2,4.946209863E-2
1.187641311E0,1.482197549E-3,-6.441730261E-2,4.548181221E-2
1.190124140E0,-3.813744290E-3,-5.785566568E-2,3.897013888E-2
1.192612015E0,-1.165773347E-2,-5.220999196E-2,3.299138695E-2
1.195088374E0,-1.523832325E-2,-4.807982221E-2,2.649636194E-2
1.197609248E0,-2.081738040E-2,-4.273391888E-2,1.746994630E-2
1.200073359E0,-2.637978457E-2,-3.697166964E-2,1.095826924E-2
1.202598709E0,-2.984379791E-2,-3.337442502E-2,3.797090380E-3
1.205068639E0,-3.210872784E-2,-3.205876797E-2,-5.878828466E-3
1.207563553E0,-3.610566631E-2,-2.951071970E-2,-1.144123264E-2
1.210084590E0,-3.677182272E-2,-2.819506079E-2,-1.913533732E-2
1.212554112E0,-3.810413554E-2,-2.712921053E-2,-2.271592617E-2
1.215047887E0,-3.715486079E-2,-2.489758842E-2,-2.961064316E-2
1.217565343E0,-3.528962284E-2,-2.426473983E-2,-3.332446516E-2
1.220054601E0,-3.329115734E-2,-2.428139374E-2,-3.490658477E-2
1.222559646E0,-3.045999259E-2,-2.218300104E-2,-3.770444170E-2
1.225041011E0,-2.724578790E-2,-1.941845380E-2,-4.035241157E-2
1.227548905E0,-2.306565829E-2,-1.583786309E-2,-4.025248811E-2
1.230035558E0,-1.863572001E-2,-1.347300876E-2,-3.760451823E-2
1.232497065E0,-1.380608696E-2,-1.135796309E-2,-3.615562618E-2
1.235034134E0,-8.976454847E-3,-8.060489781E-3,-3.550612554E-2
1.237524042E0,-4.779670853E-3,-3.280819161E-3,-3.247511387E-2
1.240023229E0,1.265696716E-3,1.498851489E-4,-2.957733534E-2
1.242488968E0,5.579058081E-3,5.595711991E-3,-2.641309239E-2
1.244990839E0,9.759188630E-3,8.660030551E-3,-2.244946361E-2
1.247510045E0,1.647071168E-2,1.275689155E-2,-1.783633232E-2
1.250016882E0,2.065084130E-2,1.647071168E-2,-1.347300876E-2
1.252499059E0,2.458116412E-2,2.140026726E-2,-1.017553546E-2
1.254975215E0,3.022683784E-2,2.484762669E-2,-4.763016943E-3
1.257493729E0,3.467343003E-2,2.869467810E-2,1.848583459E-3
1.259985144E0,3.802086413E-2,2.882790938E-2,6.361791864E-3
1.262453893E0,4.461581260E-2,3.332446516E-2,1.137461700E-2
1.264974971E0,4.811313003E-2,3.440696746E-2,1.918529905E-2
1.267448156E0,5.146056414E-2,3.572262451E-2,2.408154681E-2
1.269945633E0,5.682312325E-2,3.558939323E-2,3.202546015E-2
1.272460485E0,5.937116966E-2,3.652201220E-2,3.758786246E-2
1.274955318E0,6.406757236E-2,3.797090426E-2,4.315026850E-2
1.277449783E0,6.699866056E-2,3.717151657E-2,4.937882721E-2
1.279929967E0,6.836427748E-2,3.838725016E-2,5.585719645E-2
1.282440140E0,7.077909261E-2,3.958633170E-2,6.048698351E-2
1.284934646E0,7.252775878E-2,3.945310041E-2,6.460049748E-2
1.287408401E0,7.440964878E-2,4.038571939E-2,6.883058697E-2
1.289926143E0,7.281087339E-2,4.148487747E-2,7.187825441E-2
1.292392207E0,7.362691313E-2,4.110183567E-2,7.572530210E-2
1.294889562E0,7.177832723E-2,4.404957965E-2,7.690773159E-2
1.297410721E0,6.991308928E-2,4.474904388E-2,7.928924263E-2
1.299922196E0,6.804785877E-2,4.476569593E-2,8.020520210E-2
1.302400426E0,6.511677057E-2,4.638112336E-2,8.073812723E-2
1.304866409E0,6.138629466E-2,4.748028144E-2,7.967227697E-2
1.307401688E0,5.778905004E-2,4.789663106E-2,7.875631750E-2
1.309885615E0,5.472473055E-2,4.926225170E-2,7.689107955E-2
1.312394282E0,4.987844452E-2,4.634781554E-2,7.650803775E-2
1.314875484E0,4.748028144E-2,4.609800875E-2,7.465945184E-2
1.317346918E0,4.265065119E-2,4.399961606E-2,7.161179185E-2
1.319842321E0,3.887021542E-2,4.026914015E-2,6.871400774E-2
1.322361120E0,3.563935682E-2,3.722147644E-2,6.753158569E-2
1.324856034E0,3.345769644E-2,3.377411887E-2,6.568299979E-2
1.327350581E0,3.142591938E-2,2.937748842E-2,6.411753595E-2
1.329830155E0,2.884456329E-2,2.498085797E-2,6.186925620E-2
1.332315384E0,2.746228874E-2,1.911868341E-2,6.030378863E-2
1.334811071E0,2.501416579E-2,1.485528331E-2,5.992075056E-2
1.337332148E0,2.563035861E-2,9.509379975E-3,5.755589530E-2
1.339800533E0,2.331546694E-2,4.180130083E-3,5.465811491E-2
1.342295161E0,2.248277143E-2,4.996171629E-5,5.427507684E-2
1.344815872E0,2.204976976E-2,-2.764548175E-3,5.255972221E-2
1.347311437E0,2.123372816E-2,-4.496554378E-3,5.202679709E-2
1.349793899E0,2.239950188E-2,-7.977220230E-3,5.006163940E-2
1.352275589E0,2.105053514E-2,-9.692572989E-3,4.979517683E-2
1.354795894E0,2.171669155E-2,-9.975688532E-3,4.794659093E-2
1.357291744E0,2.384839207E-2,-9.875766002E-3,4.503215849E-2
1.359786006E0,2.238284796E-2,-1.039203629E-2,4.423277080E-2
1.362277420E0,2.145022899E-2,-8.926493116E-3,4.238418862E-2
1.364751176E0,2.171669155E-2,-8.660030551E-3,4.225095734E-2
1.367271194E0,2.279919572E-2,-6.428407039E-3,3.773774952E-2
1.369766882E0,2.199980803E-2,-5.362557247E-3,3.573928028E-2
1.372236568E0,2.241615579E-2,-4.563170020E-3,3.455685079E-2
1.374769607E0,2.133365162E-2,-4.313361365E-3,2.937748842E-2
1.377226029E0,2.070080303E-2,-1.249042805E-3,2.726244181E-2
1.379746333E0,2.148353681E-2,-1.532159280E-3,2.459781803E-2
1.382242142E0,1.936849207E-2,8.826569538E-4,2.128368989E-2
1.384736242E0,1.965160854E-2,3.247511340E-3,1.572128572E-2
1.387253535E0,1.860241219E-2,6.578292232E-3,1.000899635E-2
1.389701371E0,1.687040552E-2,7.111217361E-3,6.178598851E-3
1.392221634E0,1.565467007E-2,7.494257297E-3,5.995405954E-4
1.394717321E0,1.259035245E-2,9.226263501E-3,-3.763782559E-3
1.397211543E0,1.005895808E-2,9.909073822E-3,-8.676684462E-3
1.399681351E0,7.361026015E-3,8.976454847E-3,-1.410585735E-2
1.402182165E0,1.615428715E-3,8.593414910E-3,-1.766979322E-2
1.404696773E0,-1.598774921E-3,7.544219028E-3,-2.071745694E-2
1.407192581E0,-8.426875807E-3,7.177833002E-3,-2.574693598E-2
1.409691442E0,-1.485528331E-2,4.946209956E-3,-2.799521387E-2
1.412158728E0,-2.171669155E-2,1.998468651E-4,-2.956068143E-2
1.414651362E0,-2.829498425E-2,-2.165007638E-3,-3.272492439E-2
1.417172236E0,-3.314127028E-2,-6.528330501E-3,-3.310796246E-2
1.419667476E0,-4.065218195E-2,-1.140792482E-2,-3.415715694E-2
1.422161942E0,-4.578158259E-2,-1.683709770E-2,-3.254172951E-2
1.424632685E0,-5.131068081E-2,-2.281584963E-2,-3.610566631E-2
1.427126786E0,-5.737270042E-2,-2.836159989E-2,-3.555608541E-2
1.429647050E0,-6.273525953E-2,-3.205876797E-2,-3.462346643E-2
1.432142777E0,-6.691539288E-2,-3.655532002E-2,-3.367419541E-2
1.434637162E0,-6.989643723E-2,-4.040237144E-2,-3.445692733E-2
1.437106970E0,-7.272760570E-2,-4.371650144E-2,-3.285815567E-2
1.439601802E0,-7.354364544E-2,-4.556508362E-2,-3.045999259E-2
1.442122269E0,-7.327718288E-2,-4.583154619E-2,-3.125938028E-2
1.444617834E0,-7.154517621E-2,-4.651435465E-2,-3.072645515E-2
1.447117671E0,-6.977985799E-2,-4.438265786E-2,-2.689605579E-2
1.449581660E0,-6.589949876E-2,-4.373315349E-2,-2.504747361E-2
1.452077103E0,-6.478369236E-2,-3.813744336E-2,-2.637978457E-2
1.454597732E0,-6.035375223E-2,-3.615562618E-2,-2.241615579E-2
1.457092687E0,-5.469142273E-2,-3.072645515E-2,-2.031776309E-2
1.459562170E0,-5.077775568E-2,-2.554709092E-2,-1.781967841E-2
1.462064530E0,-4.817974567E-2,-1.930187643E-2,-1.995137706E-2
1.464552322E0,-4.331680760E-2,-1.358958613E-2,-1.600440219E-2
1.467048091E0,-3.965294734E-2,-6.794793066E-3,-1.257369854E-2
1.469542842E0,-3.775440156E-2,-3.880359931E-3,-1.325650793E-2
1.472063471E0,-3.503981605E-2,2.897779457E-3,-1.353962440E-2
1.474548376E0,-3.285815567E-2,8.093797602E-3,-1.328981575E-2
1.477052689E0,-3.094295599E-2,1.274023764E-2,-1.435566600E-2
1.479548620E0,-3.024349175E-2,1.580455527E-2,-1.410585735E-2
1.482043452E0,-3.074310906E-2,1.968491636E-2,-1.372281741E-2
1.484523962E0,-2.992706746E-2,2.233288623E-2,-1.625421084E-2
1.487033320E0,-3.165907413E-2,2.446458675E-2,-1.850248873E-2
1.489528804E0,-3.205876797E-2,2.406489290E-2,-2.075076476E-2
1.492032100E0,-3.232523054E-2,2.393166162E-2,-2.314892784E-2
1.494518347E0,-3.513973951E-2,2.434800938E-2,-2.473104931E-2
1.497012039E0,-3.795424849E-2,2.394831553E-2,-2.764548175E-2
1.499508825E0,-4.036906362E-2,2.221630886E-2,-3.160911053E-2
1.502003617E0,-4.424942657E-2,2.183326893E-2,-3.479000553E-2
1.504498327E0,-4.696401209E-2,1.811944880E-2,-3.782101721E-2
1.506968338E0,-5.006163940E-2,1.532159280E-2,-4.006929323E-2
1.509462357E0,-5.260968581E-2,1.385604870E-2,-4.456584901E-2
1.511983515E0,-5.612365901E-2,1.080838405E-2,-4.628119990E-2
1.514479081E0,-5.923793837E-2,6.811446976E-3,-5.049464107E-2
1.516949499E0,-6.166940928E-2,3.630551277E-3,-5.207676068E-2
1.519468623E0,-6.276856363E-2,-9.159647743E-4,-5.657331645E-2
1.521961380E0,-6.386772543E-2,-4.646439571E-3,-5.602373555E-2
1.524458858E0,-6.603273004E-2,-7.177833002E-3,-5.813878030E-2
1.526954342E0,-6.646573544E-2,-1.104153879E-2,-5.838859081E-2
1.529423416E0,-6.703196466E-2,-1.477201376E-2,-5.983747914E-2
1.531944372E0,-6.533326954E-2,-1.785298623E-2,-5.995405838E-2
1.534404333E0,-6.534992158E-2,-2.145022899E-2,-5.902143940E-2
1.536933711E0,-6.096994504E-2,-2.469774149E-2,-5.940447748E-2
1.539429195E0,-5.885490030E-2,-2.751225047E-2,-5.873832107E-2
1.541898392E0,-5.605704337E-2,-2.779536694E-2,-5.515773222E-2
1.544393997E0,-5.179364234E-2,-3.047664650E-2,-5.277622491E-2
1.546913814E0,-4.634781554E-2,-3.319123387E-2,-5.144391209E-2
1.549411576E0,-3.993606195E-2,-3.429038823E-2,-4.679747298E-2
1.551904577E0,-3.392400593E-2,-3.565600887E-2,-4.348334670E-2
1.554399857E0,-2.644640021E-2,-3.623889759E-2,-4.003598541E-2
1.556894608E0,-1.735336892E-2,-3.562270105E-2,-3.409054503E-2
1.559377030E0,-9.059724398E-3,-3.645539656E-2,-2.732905746E-2
1.561884191E0,9.825803572E-4,-3.345769644E-2,-2.229957841E-2
1.564378861E0,1.060853712E-2,-3.430704400E-2,-1.528828498E-2
1.566895829E0,2.078407258E-2,-3.354096413E-2,-6.278522313E-3
1.569369136E0,2.827833034E-2,-3.157580271E-2,1.998468651E-4
1.571822912E0,3.737136349E-2,-3.215869144E-2,7.361026015E-3
1.574359371E0,4.340007529E-2,-3.217534348E-2,1.410585735E-2
1.576855098E0,5.021152273E-2,-3.352431208E-2,2.244946361E-2
1.579349564E0,5.262633786E-2,-3.312461823E-2,2.814509906E-2
1.581845129E0,5.582388863E-2,-3.405723721E-2,3.397396579E-2
1.584313756E0,5.688973889E-2,-3.537289426E-2,4.100191221E-2
1.586807043E0,5.542419478E-2,-3.680513054E-2,4.776339978E-2
1.589330114E0,5.274291709E-2,-3.903675452E-2,5.372549593E-2
1.591824622E0,4.842955619E-2,-4.325019196E-2,5.825535953E-2
1.594297236E0,4.186791554E-2,-4.664758593E-2,6.383441389E-2
1.596789872E0,3.287480772E-2,-5.242649093E-2,6.623257697E-2
1.599312496E0,2.296573482E-2,-5.595711991E-2,6.703196466E-2
1.601805293E0,8.493491448E-3,-6.116979197E-2,6.798124313E-2
1.604300573E0,-6.528330501E-3,-6.613265723E-2,6.601607800E-2
1.606768957E0,-2.351531386E-2,-6.961332262E-2,6.245214492E-2
1.609264928E0,-4.198449478E-2,-7.189490646E-2,5.717285350E-2
1.611759598E0,-6.473372877E-2,-7.547549903E-2,4.884590209E-2
1.614280432E0,-8.866538852E-2,-7.612499595E-2,3.996936977E-2
1.616729365E0,-1.119142398E-1,-7.424310595E-2,2.871133201E-2
1.619245031E0,-1.368950903E-1,-7.169505954E-2,1.493855286E-2
1.621765173E0,-1.660061181E-1,-6.951339543E-2,2.614662983E-3
1.624261104E0,-1.935017258E-1,-6.281852722E-2,-1.184092648E-2
1.626755122E0,-2.212471217E-1,-5.599042773E-2,-2.854479291E-2
1.629211869E0,-2.496753484E-1,-5.022817850E-2,-4.498219863E-2
1.631719763E0,-2.760717869E-1,-4.166806862E-2,-5.983747914E-2
1.634240392E0,-3.021018207E-1,-3.525631502E-2,-7.799023390E-2
1.636709794E0,-3.278321028E-1,-2.644640021E-2,-9.551014751E-2
1.639230139E0,-3.509144187E-1,-1.953503117E-2,-1.137961298E-1
1.641696325E0,-3.727810085E-1,-1.382274088E-2,-1.293175668E-1
1.644223832E0,-3.922660649E-1,-7.061255630E-3,-1.454885155E-1
1.646715613E0,-4.070713818E-1,-3.130934201E-3,-1.627252996E-1
1.649211136E0,-4.240250587E-1,1.348966267E-3,-1.743830442E-1
1.651705480E0,-4.323187172E-1,1.632082625E-3,-1.888219714E-1
1.654178910E0,-4.412785172E-1,3.513973905E-3,-2.016787827E-1
1.656656124E0,-4.490225911E-1,4.996171221E-3,-2.136029899E-1
1.659190832E0,-4.596810937E-1,1.077507623E-2,-2.259268761E-1
1.661686438E0,-4.714720547E-1,2.324885130E-2,-2.348533720E-1
1.664181148E0,-4.881426096E-1,2.934418060E-2,-2.457283586E-1
1.666666906E0,-5.023650527E-1,3.888686746E-2,-2.562203109E-1
1.669145503E0,-5.199182630E-1,5.019487068E-2,-2.676449120E-1
1.671665971E0,-5.393366814E-1,6.205245107E-2,-2.785365582E-1
1.674161535E0,-5.569398999E-1,6.748162210E-2,-2.872798443E-1
1.676656042E0,-5.727777481E-1,6.065352261E-2,-2.926923633E-1
1.679140662E0,-5.802053809E-1,5.001167580E-2,-2.974220812E-1
1.681620479E0,-5.715453625E-1,3.179230541E-2,-2.985711992E-1
1.684141353E0,-5.451322794E-1,1.145788655E-2,-2.940080464E-1
1.686636796E0,-4.977352619E-1,-1.075842232E-2,-2.803018689E-1
1.689131018E0,-4.337509573E-1,-2.896114066E-2,-2.680612504E-1
1.691635331E0,-3.566766679E-1,-4.806317016E-2,-2.510742545E-1
1.694095617E0,-2.677281797E-1,-6.951339543E-2,-2.319389284E-1
1.696616614E0,-1.760817319E-1,-8.908173442E-2,-2.080572397E-1
1.699111893E0,-8.631718904E-2,-1.103987321E-1,-1.839090735E-1
1.701606075E0,-1.049195998E-3,-1.280352175E-1,-1.560470909E-1
1.704116777E0,7.912269980E-2,-1.451054662E-1,-1.262199432E-1
1.706595861E0,1.515005678E-1,-1.531826109E-1,-9.732542187E-2
1.709091263E0,2.189821899E-1,-1.567965150E-1,-6.699866056E-2
1.711587113E0,2.817174494E-1,-1.515838355E-1,-3.920329362E-2
1.714081416E0,3.398728967E-1,-1.349965483E-1,-1.330646966E-2
1.716602535E0,3.945976198E-1,-1.134630516E-1,8.993108757E-3
1.719057287E0,4.369485080E-1,-8.396898955E-2,2.531393617E-2
1.721541459E0,4.667922854E-1,-4.827966914E-2,3.618893400E-2
1.724061600E0,4.787331522E-1,-1.139127091E-2,4.136829823E-2
1.726557247E0,4.754523337E-1,2.866137028E-2,3.951971605E-2
1.729027747E0,4.606803060E-1,6.799789518E-2,3.437365964E-2
1.731547481E0,4.401627183E-1,1.081504598E-1,2.589682117E-2
1.734042029E0,4.141659737E-1,1.467542052E-1,1.413916517E-2
1.736537105E0,3.805084229E-1,1.819272488E-1,3.164242022E-3
1.739031734E0,3.423210084E-1,2.180828899E-1,-1.070846058E-2
1.741526770E0,3.014356792E-1,2.503914535E-1,-2.140026726E-2
1.744021480E0,2.574360669E-1,2.795191407E-1,-3.314127028E-2
1.746492915E0,2.086234689E-1,3.062819541E-1,-4.448258132E-2
1.749012203E0,1.575292796E-1,3.313294351E-1,-5.460815504E-2
1.751481889E0,1.047697142E-1,3.511975408E-1,-6.460049748E-2
1.754002192E0,5.370884389E-2,3.659695685E-1,-7.615830749E-2
1.756497758E0,2.314892830E-3,3.719483018E-1,-8.385241032E-2
1.758962968E0,-4.548181221E-2,3.756454885E-1,-9.048066288E-2
1.761457556E0,-8.896516263E-2,3.696833849E-1,-9.759188443E-2
1.763957149E0,-1.273024529E-1,3.556940854E-1,-1.032375544E-1
1.766462073E0,-1.600939929E-1,3.320455551E-1,-1.089831516E-1
1.768972367E0,-1.831096858E-1,2.981881797E-1,-1.141791716E-1
1.771468094E0,-1.995137781E-1,2.542551756E-1,-1.213236973E-1
1.773937618E0,-2.063751817E-1,2.022283673E-1,-1.289678365E-1
1.776457475E0,-2.075409591E-1,1.441728473E-1,-1.351464391E-1
1.778952429E0,-2.024781704E-1,8.017189801E-2,-1.439397037E-1
1.781448238E0,-1.903374791E-1,1.625421084E-2,-1.522166878E-1
1.783920243E0,-1.761983186E-1,-4.886255786E-2,-1.590447873E-1
1.786437495E0,-1.571295857E-1,-1.136295944E-1,-1.672051996E-1
1.788932816E0,-1.365120560E-1,-1.729175001E-1,-1.717850268E-1
1.791426225E0,-1.121473983E-1,-2.290578038E-1,-1.781135052E-1
1.793923010E0,-8.864873648E-2,-2.767545879E-1,-1.804783642E-1
1.796403438E0,-6.293510646E-2,-3.171236515E-1,-1.811445206E-1
1.798917069E0,-3.675516695E-2,-3.482997715E-1,-1.821271032E-1
1.801408688E0,-1.338973921E-2,-3.672852218E-1,-1.784798950E-1
1.803909338E0,6.994639989E-3,-3.740966618E-1,-1.713187248E-1
1.806398311E0,2.789529040E-2,-3.699498475E-1,-1.629917622E-1
1.808860714E0,3.832063451E-2,-3.542452157E-1,-1.516504586E-1
1.811388016E0,5.176033452E-2,-3.308131695E-1,-1.360957175E-1
1.813883703E0,5.743931606E-2,-2.955401838E-1,-1.176598370E-1
1.816352698E0,6.165275723E-2,-2.568032146E-1,-9.819142520E-2
1.818872391E0,6.221899018E-2,-2.104220837E-1,-7.674119622E-2
1.821341141E0,6.091998518E-2,-1.617427170E-1,-5.305933952E-2
1.823863196E0,5.762251094E-2,-1.137128621E-1,-2.644640021E-2
1.826358924E0,5.434169248E-2,-6.366787851E-2,9.492725949E-4
1.828853511E0,4.851282388E-2,-1.345635485E-2,3.085968643E-2
1.831348466E0,4.241749644E-2,3.447358310E-2,5.945444107E-2
1.833806393E0,3.094295599E-2,7.858977467E-2,9.136331826E-2
1.836338456E0,2.155015245E-2,1.157612950E-1,1.247710586E-1
1.838833655E0,1.159111783E-2,1.500017196E-1,1.556473970E-1
1.841350501E0,7.660796400E-4,1.755654663E-1,1.901542842E-1
1.843824336E0,-9.192955680E-3,1.948673427E-1,2.238617837E-1
1.846276159E0,-1.986810938E-2,2.060254514E-1,2.574693561E-1
1.848798458E0,-3.167572618E-2,2.114546299E-1,2.909770310E-1
1.851330725E0,-4.088533670E-2,2.067249268E-1,3.247677982E-1
1.853803747E0,-4.921228811E-2,1.965160817E-1,3.567266464E-1
1.856299434E0,-5.572396517E-2,1.795957088E-1,3.843388259E-1
1.858793575E0,-6.268529594E-2,1.578623652E-1,4.098359346E-1
1.861289180E0,-6.649903953E-2,1.315491945E-1,4.291211665E-1
1.863784054E0,-6.992974877E-2,1.018885896E-1,4.441929460E-1
1.866254269E0,-7.032944262E-2,6.856412441E-2,4.547681808E-1
1.868748612E0,-6.941347569E-2,3.467343003E-2,4.583154619E-1
