"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.816011750E1,9.591770917E-2,2.329857498E-1,9.789142609E0
8.816258157E1,9.000702202E-2,2.390460819E-1,9.796250343E0
8.816509992E1,1.185877994E-1,2.305167317E-1,9.789142609E0
8.816760224E1,1.066167951E-1,2.208651006E-1,9.766472816E0
8.817005341E1,1.161936000E-1,2.243815958E-1,9.762881279E0
8.817259178E1,1.115548387E-1,2.472013235E-1,9.775899887E0
8.817506256E1,1.186626181E-1,2.339583933E-1,9.768792152E0
8.817757123E1,1.294365227E-1,2.400187254E-1,9.789142609E0
8.818007754E1,1.186626181E-1,2.359784991E-1,9.776273727E0
8.818255101E1,1.449988335E-1,2.454804927E-1,9.783456802E0
8.818506667E1,1.270423234E-1,2.359036803E-1,9.769165993E0
8.818754812E1,1.270423234E-1,2.395698130E-1,9.772682190E0
8.819003058E1,1.341501176E-1,2.276736200E-1,9.788319588E0
8.819255178E1,1.293617040E-1,2.253542393E-1,9.794304848E0
8.819504690E1,1.281646043E-1,2.326116562E-1,9.818172455E0
8.819751658E1,1.236006618E-1,2.589478791E-1,9.816825867E0
8.820003607E1,1.185129806E-1,2.194435447E-1,9.808670044E0
8.820253135E1,1.364694983E-1,2.242319584E-1,9.809866905E0
8.820502659E1,1.411830783E-1,2.170493454E-1,9.815853119E0
8.820749624E1,1.365443170E-1,2.374000549E-1,9.818097115E0
8.820999054E1,1.221791059E-1,2.243067771E-1,9.814580917E0
8.821251089E1,1.173906997E-1,2.302174568E-1,9.810989380E0
8.821500600E1,1.244984865E-1,2.134580463E-1,9.811064720E0
8.821750051E1,1.293617040E-1,2.253542393E-1,9.802684784E0
8.821997024E1,1.388636976E-1,2.218377441E-1,9.818246841E0
8.822247056E1,1.387140602E-1,2.073977292E-1,9.803956985E0
8.822498542E1,1.386392415E-1,1.885433793E-1,9.837475777E0
8.822748106E1,1.363198608E-1,1.966986358E-1,9.809942245E0
8.822997500E1,1.423053592E-1,2.086696476E-1,9.814730644E0
8.823244497E1,1.625812650E-1,1.965489984E-1,9.790863037E0
8.823493960E1,1.529296339E-1,1.883189231E-1,9.813608170E0
8.823743447E1,1.399111599E-1,2.026093155E-1,9.794380188E0
8.823995518E1,1.529296339E-1,1.871218234E-1,9.805228233E0
8.824242914E1,1.433528215E-1,1.821837872E-1,9.784953117E0
8.824491982E1,1.577180326E-1,1.929576993E-1,9.793257713E0
8.824741449E1,1.506102532E-1,1.976712793E-1,9.778892517E0
8.824993468E1,1.577928513E-1,2.013373971E-1,9.796849251E0
8.825243004E1,1.542015523E-1,1.989431977E-1,9.795651436E0
8.825490660E1,1.601870507E-1,1.965489984E-1,9.792060852E0
8.825739370E1,1.553986520E-1,1.965489984E-1,9.784877777E0
8.825988886E1,1.411082596E-1,2.053776085E-1,9.796474457E0
8.826240928E1,1.553238332E-1,1.863736361E-1,9.815703392E0
8.826489956E1,1.517325342E-1,1.922843307E-1,9.797746658E0
8.826739911E1,1.458966732E-1,2.041805089E-1,9.791686058E0
8.826986355E1,1.363198608E-1,2.017863095E-1,9.780987740E0
8.827236330E1,1.290624291E-1,1.896656603E-1,9.747543335E0
8.827488361E1,1.243488491E-1,1.946785301E-1,9.784578323E0
8.827737946E1,1.446247399E-1,1.969230920E-1,9.777396202E0
8.827984841E1,1.231517494E-1,2.004395723E-1,9.751059532E0
8.828234626E1,1.278653294E-1,1.909375787E-1,9.760711670E0
8.828483799E1,1.183633432E-1,1.934066117E-1,9.776199341E0
8.828735830E1,1.338508427E-1,1.922095120E-1,9.782184601E0
8.828985399E1,1.352723986E-1,2.219873816E-1,9.771335602E0
8.829234170E1,1.363946795E-1,2.112883031E-1,9.773730278E0
8.829483039E1,1.182885244E-1,1.839046180E-1,9.786973000E0
8.829731256E1,1.184381619E-1,2.018611282E-1,9.784503937E0
8.829983295E1,1.112555638E-1,2.066495270E-1,9.791611671E0
8.830232855E1,1.125274822E-1,2.161515206E-1,9.772458076E0
8.830479214E1,1.148468629E-1,2.007388473E-1,9.802460670E0
8.830731362E1,1.089361757E-1,2.101660222E-1,9.778518677E0
8.830979283E1,8.993220329E-2,2.293944508E-1,9.780762672E0
8.831230756E1,1.305588186E-1,2.315641940E-1,9.764078140E0
8.831480207E1,1.341501176E-1,2.278232574E-1,9.749788284E0
8.831727309E1,1.233762056E-1,2.302174568E-1,9.744999886E0
8.831979303E1,1.412578970E-1,2.301426381E-1,9.737816811E0
8.832226215E1,1.234510243E-1,2.373252362E-1,9.728240013E0
8.832475865E1,1.330278367E-1,2.395698130E-1,9.716269493E0
8.832727708E1,1.283142418E-1,2.552069426E-1,9.724574089E0
8.832977269E1,1.235258430E-1,2.445078492E-1,9.728165627E0
8.833225389E1,1.140238568E-1,2.515408099E-1,9.707814217E0
8.833473643E1,1.296609789E-1,2.731634378E-1,9.728015900E0
8.833723147E1,1.330278367E-1,2.397194505E-1,9.730634689E0
8.833975222E1,1.234510243E-1,2.360533178E-1,9.737816811E0
8.834222536E1,1.152209565E-1,2.587982416E-1,9.732954025E0
8.834474221E1,1.223287433E-1,2.541594803E-1,9.764003754E0
8.834721092E1,1.270423234E-1,2.434603870E-1,9.774851799E0
8.834973151E1,1.068412513E-1,2.579004169E-1,9.784278870E0
8.835222699E1,9.606734663E-2,2.494458854E-1,9.767594337E0
8.835472528E1,1.127519384E-1,2.446574867E-1,9.770063400E0
8.835721674E1,1.199345440E-1,2.507178187E-1,9.790339470E0
8.835968553E1,1.211316437E-1,2.531120181E-1,9.793931007E0
8.836220604E1,1.079635322E-1,2.388964444E-1,9.801113129E0
8.836470156E1,1.042974144E-1,2.305915505E-1,9.807099342E0
8.836719554E1,1.138742194E-1,2.401683629E-1,9.823783875E0
8.836969135E1,1.031003073E-1,2.283469886E-1,9.833435059E0
8.837216734E1,9.718962759E-2,2.355295867E-1,9.835754395E0
8.837465542E1,9.831190854E-2,2.283469886E-1,9.834631920E0
8.837715021E1,1.041477770E-1,2.115875781E-1,9.825130463E0
8.837964468E1,1.077390760E-1,2.174982578E-1,9.825130463E0
8.838214284E1,1.161187813E-1,2.187701762E-1,9.833510399E0
8.838463711E1,1.029506698E-1,2.140565962E-1,9.839495659E0
8.838715509E1,1.029506698E-1,2.093430161E-1,9.846677780E0
8.838965086E1,9.808745235E-2,1.973720044E-1,9.849072456E0
8.839210976E1,1.004816517E-1,2.021604031E-1,9.851466179E0
8.839464073E1,9.689035267E-2,1.950526237E-1,9.853860855E0
8.839711009E1,1.171662435E-1,1.928080618E-1,9.886182785E0
8.839962995E1,1.265185922E-1,1.675941199E-1,9.877952576E0
8.840212527E1,1.111059263E-1,1.857002676E-1,9.892168045E0
8.840459410E1,1.313818246E-1,1.794903129E-1,9.864784241E0
8.840711420E1,1.170166060E-1,1.712602377E-1,9.877952576E0
8.840959825E1,1.135001257E-1,1.796399504E-1,9.886257172E0
8.841210423E1,1.228524745E-1,1.556979269E-1,9.881618500E0
8.841459984E1,1.051204205E-1,1.784428507E-1,9.880271912E0
8.841706834E1,1.337012053E-1,1.711106002E-1,9.867178917E0
8.841958995E1,1.252466738E-1,1.580173075E-1,9.867253304E0
8.842205911E1,1.312321872E-1,1.613841653E-1,9.836203575E0
8.842457904E1,1.144727692E-1,1.530792713E-1,9.842188835E0
8.842707384E1,1.216553748E-1,1.589899510E-1,9.825429916E0
8.842956663E1,1.191863567E-1,1.423053592E-1,9.829095840E0
8.843206440E1,1.193359941E-1,1.576432139E-1,9.801562309E0
8.843453323E1,1.179892495E-1,1.444751024E-1,9.800439835E0
8.843705365E1,1.229272932E-1,1.635539085E-1,9.800290108E0
8.843952358E1,1.119289324E-1,1.325041056E-1,9.787346840E0
8.844201833E1,1.240495741E-1,1.514332592E-1,9.766921043E0
8.844451516E1,1.228524745E-1,1.500117034E-1,9.727492332E0
8.844700849E1,1.098340005E-1,1.669207513E-1,9.748889923E0
8.844955670E1,1.061678827E-1,1.560720205E-1,9.736993790E0
8.845199762E1,1.168669686E-1,1.489642411E-1,9.746645927E0
8.845451801E1,1.085620821E-1,1.572691202E-1,9.735796928E0
8.845701304E1,1.062427014E-1,1.632546335E-1,9.732205391E0
8.845950775E1,1.075146198E-1,1.787421256E-1,9.728539467E0
8.846200360E1,9.906009585E-2,1.644517332E-1,9.728613853E0
8.846449778E1,9.546878934E-2,1.620575339E-1,9.729811668E0
8.846696853E1,1.051204205E-1,1.788917631E-1,9.750012398E0
8.846948741E1,1.014542952E-1,1.669955701E-1,9.759663582E0
8.847198310E1,1.109562814E-1,1.537526399E-1,9.742979050E0
8.847445164E1,1.013794765E-1,1.586906761E-1,9.763255119E0
8.847697321E1,1.168669686E-1,1.490390599E-1,9.759738922E0
8.847946707E1,1.109562814E-1,1.634790897E-1,9.778817177E0
8.848196198E1,1.097591817E-1,1.622071713E-1,9.764451981E0
8.848445730E1,1.241992116E-1,1.731307060E-1,9.803881645E0
8.848694802E1,1.337012053E-1,1.694645882E-1,9.790713310E0
8.848944766E1,1.182885244E-1,1.790414006E-1,9.779939651E0
8.849191954E1,1.337760240E-1,1.766472012E-1,9.799093246E0
8.849441120E1,1.231517494E-1,1.956511736E-1,9.771485329E0
8.849693256E1,1.206827313E-1,1.874210984E-1,9.793033600E0
8.849940843E1,1.302595437E-1,1.888426542E-1,9.816825867E0
8.850192161E1,1.373673230E-1,1.803881377E-1,9.802535057E0
8.850443463E1,1.434276402E-1,1.899649352E-1,9.809718132E0
8.850689423E1,1.410334408E-1,1.899649352E-1,9.812111855E0
8.850938117E1,1.433528215E-1,1.863736361E-1,9.804929733E0
8.851187592E1,1.374421418E-1,1.876455545E-1,9.822811127E0
8.851437083E1,1.384147853E-1,1.660977453E-1,9.813384056E0
8.851686542E1,1.301847100E-1,1.803133190E-1,9.791835785E0
8.851934446E1,1.397615224E-1,1.863736361E-1,9.801338196E0
8.852185582E1,1.494131535E-1,1.922843307E-1,9.803731918E0
8.852435102E1,1.434276402E-1,1.900397539E-1,9.819219589E0
8.852684512E1,1.530044526E-1,2.007388473E-1,9.821614265E0
8.852934076E1,1.565957516E-1,1.958756298E-1,9.802535057E0
8.853183490E1,1.375917792E-1,2.102408409E-1,9.797672272E0
8.853433039E1,1.626560837E-1,2.185457200E-1,9.813158989E0
8.853682599E1,1.471685916E-1,2.137573212E-1,9.796474457E0
8.853932013E1,1.495627910E-1,2.183960825E-1,9.774927139E0
8.854181476E1,1.423053592E-1,2.077718228E-1,9.790489197E0
8.854431106E1,1.375917792E-1,2.161515206E-1,9.790414810E0
8.854680451E1,1.459714919E-1,2.136825025E-1,9.784503937E0
8.854929938E1,1.507598907E-1,2.231844962E-1,9.774927139E0
8.855179442E1,1.399111599E-1,2.029085904E-1,9.777396202E0
8.855428941E1,1.459714919E-1,2.136076838E-1,9.768941879E0
8.855678445E1,1.351975799E-1,2.135328650E-1,9.752257347E0
8.855930260E1,1.400607973E-1,2.302922755E-1,9.764078140E0
8.856177610E1,1.366191357E-1,2.410661876E-1,9.768792152E0
8.856426894E1,1.363946795E-1,2.137573212E-1,9.786897659E0
8.856676410E1,1.519569904E-1,2.231096774E-1,9.766547203E0
8.856924738E1,1.507598907E-1,2.160018831E-1,9.772532463E0
8.857174372E1,1.494131535E-1,1.922843307E-1,9.801338196E0
8.857423729E1,1.386392415E-1,1.958756298E-1,9.796549797E0
8.857673200E1,1.446995586E-1,2.041805089E-1,9.791686058E0
8.857922724E1,1.411830783E-1,2.101660222E-1,9.779640198E0
8.858174286E1,1.614589840E-1,2.114379406E-1,9.799991608E0
8.858423981E1,1.589899510E-1,2.032078654E-1,9.819145203E0
8.858673269E1,1.684919447E-1,1.970727295E-1,9.801262856E0
8.858922777E1,1.601870507E-1,1.982698292E-1,9.791686058E0
8.859172215E1,1.779939383E-1,1.898901165E-1,9.795352936E0
8.859419908E1,1.672948450E-1,1.982698292E-1,9.794080734E0
8.859669985E1,1.637035459E-1,1.933317930E-1,9.773804665E0
8.859920771E1,1.684919447E-1,1.897404790E-1,9.775001526E0
8.860170242E1,1.601122320E-1,1.946037114E-1,9.773804665E0
8.860419692E1,1.625064462E-1,1.958756298E-1,9.792883873E0
8.860670828E1,1.396867037E-1,1.732803434E-1,9.795352936E0
8.860918451E1,1.540519148E-1,1.815104187E-1,9.789366722E0
8.861169826E1,1.576432139E-1,1.755997241E-1,9.798943520E0
8.861419261E1,1.540519148E-1,1.755249053E-1,9.785776138E0
8.861668712E1,1.433528215E-1,1.839794368E-1,9.789366722E0
8.861918264E1,1.468693167E-1,1.720832437E-1,9.795352936E0
8.862165180E1,1.455973983E-1,1.625064462E-1,9.794230461E0
8.862417247E1,1.360954046E-1,1.685667634E-1,9.806126595E0
8.862666791E1,1.300350726E-1,1.553986520E-1,9.793033600E0
8.862916230E1,1.158195063E-1,1.720832437E-1,9.789366722E0
8.863165794E1,1.193359941E-1,1.603366882E-1,9.815703392E0
8.863413821E1,1.228524745E-1,1.566705704E-1,9.812111855E0
8.863664708E1,1.227776557E-1,1.471685916E-1,9.812187195E0
8.863914280E1,1.203834563E-1,1.400607973E-1,9.821763992E0
8.864161274E1,1.035492271E-1,1.292868853E-1,9.814655304E0
8.864413263E1,1.333271116E-1,1.173158810E-1,9.824307442E0
8.864661094E1,1.191115379E-1,1.303343624E-1,9.799093246E0
8.864912165E1,1.345242113E-1,1.173158810E-1,9.823110580E0
8.865161746E1,9.629180282E-2,1.126023009E-1,9.815927505E0
8.865408999E1,1.081879884E-1,1.005564705E-1,9.807622910E0
8.865660712E1,1.165676937E-1,1.076642573E-1,9.801637650E0
8.865905646E1,1.273415983E-1,1.135749444E-1,9.807622910E0
8.866159626E1,1.224783808E-1,1.015291139E-1,9.788619041E0
8.866409089E1,1.153705940E-1,1.075146198E-1,9.789741516E0
8.866656073E1,1.022773013E-1,1.146972254E-1,9.790863037E0
8.866908136E1,1.165676937E-1,1.075146198E-1,9.784953117E0
8.867154971E1,1.046715081E-1,1.158943251E-1,9.787272453E0
8.867407078E1,1.059434265E-1,1.265185922E-1,9.765724182E0
8.867656647E1,9.883563966E-2,1.300350726E-1,9.751358986E0
8.867906236E1,1.143979505E-1,1.359457672E-1,9.754950523E0
8.868155642E1,1.167921498E-1,1.360205859E-1,9.758542061E0
8.868401398E1,1.250970364E-1,1.275660545E-1,9.756222725E0
8.868654552E1,1.047463268E-1,1.227776557E-1,9.734674454E0
8.868904092E1,9.771335870E-2,1.453729272E-1,9.721431732E0
8.869153009E1,1.182137057E-1,1.729062498E-1,9.736844063E0
8.869403062E1,1.038485020E-1,1.634042710E-1,9.741707802E0
8.869648863E1,1.087117195E-1,1.776946634E-1,9.736844063E0
8.869902004E1,1.289876103E-1,1.765723825E-1,9.761982918E0
8.870151516E1,1.242740303E-1,1.896656603E-1,9.749937057E0
8.870398949E1,1.266682297E-1,1.886181980E-1,9.772682190E0
8.870647972E1,1.375169605E-1,1.982698292E-1,9.797672272E0
8.870897577E1,1.339256614E-1,2.065747082E-1,9.785700798E0
8.871149514E1,1.399859786E-1,2.150292397E-1,9.809568405E0
8.871399030E1,1.447743773E-1,2.174234390E-1,9.809568405E0
8.871646291E1,1.411830783E-1,2.139069587E-1,9.813158989E0
8.871897984E1,1.351227611E-1,2.079962790E-1,9.820342064E0
8.872147427E1,1.494879723E-1,2.127098590E-1,9.820342064E0
8.872396975E1,1.460463107E-1,2.282721698E-1,9.829843521E0
8.872646389E1,1.507598907E-1,2.174982578E-1,9.826327324E0
8.872894733E1,1.424549967E-1,2.307411879E-1,9.836952209E0
8.873142788E1,1.507598907E-1,2.223614901E-1,9.841814995E0
8.873394945E1,1.579424888E-1,2.270750701E-1,9.837026596E0
8.873641832E1,1.458966732E-1,2.103904784E-1,9.833510399E0
8.873893907E1,1.565957516E-1,2.057517022E-1,9.847800255E0
8.874141112E1,1.603366882E-1,2.297685444E-1,9.863213539E0
8.874391340E1,1.411830783E-1,2.214636505E-1,9.864410400E0
8.874642422E1,1.314566433E-1,1.952022612E-1,9.863363266E0
8.874889305E1,1.351227611E-1,2.081459165E-1,9.834631920E0
8.875141384E1,1.456722170E-1,1.711854190E-1,9.850344658E0
8.875387588E1,1.360954046E-1,1.713350564E-1,9.873014450E0
8.875638377E1,1.170166060E-1,1.726069748E-1,9.867029190E0
8.875889842E1,1.349731237E-1,1.844283491E-1,9.857377052E0
8.876136782E1,1.372176856E-1,1.653495580E-1,9.864709854E0
8.876388804E1,1.288379729E-1,1.544260085E-1,9.834856987E0
8.876635785E1,1.262941360E-1,1.363946795E-1,9.813458443E0
8.876885256E1,1.300350726E-1,1.566705704E-1,9.807398796E0
8.877137332E1,1.264437735E-1,1.529296339E-1,9.778742790E0
8.877384215E1,1.323544681E-1,1.503857970E-1,9.764377594E0
8.877636261E1,1.250970364E-1,1.336263865E-1,9.751358986E0
8.877883197E1,1.239747554E-1,1.396118850E-1,9.745298386E0
8.878132965E1,1.120037511E-1,1.418564469E-1,9.726220131E0
8.878384801E1,1.299602538E-1,1.429039091E-1,9.702352524E0
8.878631655E1,1.203834563E-1,1.417068094E-1,9.704671860E0
8.878883706E1,1.073649824E-1,1.539022774E-1,9.734450340E0
8.879131590E1,1.108066440E-1,1.381903291E-1,9.704671860E0
8.879382013E1,1.181388870E-1,1.585410386E-1,9.714174271E0
8.879632245E1,1.336263865E-1,1.525555402E-1,9.717840195E0
8.879881741E1,1.179892495E-1,1.418564469E-1,9.719037056E0
8.880131183E1,1.096843630E-1,1.419312656E-1,9.728539467E0
8.880379792E1,1.095347255E-1,1.289127916E-1,9.748965263E0
8.880628913E1,1.108066440E-1,1.373673230E-1,9.765649796E0
8.880879706E1,1.179144308E-1,1.302595437E-1,9.786000252E0
8.881126638E1,1.203834563E-1,1.410334408E-1,9.787122726E0
8.881378620E1,1.143231317E-1,1.339256614E-1,9.789516449E0
8.881624205E1,1.095347255E-1,1.302595437E-1,9.780014992E0
8.881878685E1,1.287631541E-1,1.409586221E-1,9.784728050E0
8.882127171E1,1.334019303E-1,1.313818246E-1,9.780014992E0
8.882374050E1,1.538274586E-1,1.420809031E-1,9.778817177E0
8.882626081E1,1.489642411E-1,1.337012053E-1,9.780014992E0
8.882872585E1,1.442506462E-1,1.422305405E-1,9.802684784E0
8.883121353E1,1.407341659E-1,1.458218545E-1,9.794304848E0
8.883370140E1,1.288379729E-1,1.518073529E-1,9.790638924E0
8.883624067E1,1.287631541E-1,1.435772777E-1,9.812187195E0
8.883873623E1,1.240495741E-1,1.580173075E-1,9.828871727E0
8.884123037E1,1.060930640E-1,1.485901475E-1,9.844433784E0
8.884372557E1,1.097591817E-1,1.558475643E-1,9.856329918E0
8.884622064E1,1.048211455E-1,1.402852535E-1,9.848025322E0
8.884867235E1,8.813655376E-2,1.392377913E-1,9.869498253E0
8.885118484E1,9.285013378E-2,1.284638792E-1,9.870769501E0
8.885370522E1,1.155202314E-1,1.284638792E-1,9.883937836E0
8.885620022E1,1.238999367E-1,1.320551932E-1,9.882740974E0
8.885869493E1,1.441010088E-1,1.213560998E-1,9.901968956E0
8.886115493E1,1.286135167E-1,1.213560998E-1,9.897106171E0
8.886365941E1,1.477671415E-1,1.354968548E-1,9.869647980E0
8.886617975E1,1.369932294E-1,1.283890605E-1,9.873238564E0
8.886867483E1,1.382651478E-1,1.436520964E-1,9.830142975E0
8.887118740E1,1.537526399E-1,1.375169605E-1,9.817049980E0
8.887363837E1,1.489642411E-1,1.278653294E-1,9.795577049E0
8.887613406E1,1.167921498E-1,1.409586221E-1,9.777545929E0
8.887862860E1,1.288379729E-1,1.502361596E-1,9.733327866E0
8.888112393E1,1.324292868E-1,1.524059027E-1,9.701081276E0
8.888364492E1,1.277156919E-1,1.654991955E-1,9.684321404E0
8.888612059E1,1.123030260E-1,1.796399504E-1,9.653121948E0
8.888860846E1,1.146972254E-1,1.784428507E-1,9.646014214E0
8.889112897E1,9.816227108E-2,2.083703727E-1,9.652972221E0
8.889362380E1,9.217676520E-2,1.999158412E-1,9.631499290E0
8.889611123E1,1.124526635E-1,1.986439228E-1,9.624391556E0
8.889861457E1,1.029506698E-1,2.097919285E-1,9.649230957E0
8.890108303E1,1.041477770E-1,2.098667473E-1,9.663596153E0
8.890360415E1,1.233762056E-1,2.242319584E-1,9.683872223E0
8.890609923E1,1.436520964E-1,2.231096774E-1,9.701754570E0
8.890856875E1,1.268178672E-1,2.138321400E-1,9.738863945E0
8.891108848E1,1.458966732E-1,2.044049650E-1,9.775974274E0
8.891355752E1,1.457470357E-1,1.902642101E-1,9.809493065E0
8.891607799E1,1.566705704E-1,2.118868530E-1,9.829694748E0
8.891854906E1,1.554734707E-1,2.084451914E-1,9.858349800E0
8.892102765E1,1.744026244E-1,1.943792552E-1,9.909825325E0
8.892356326E1,1.576432139E-1,1.874210984E-1,9.933692932E0
8.892603331E1,1.528548151E-1,1.827075183E-1,9.949254990E0
8.892855276E1,1.670703888E-1,1.660229266E-1,9.961300850E0
8.893104820E1,1.670703888E-1,1.660229266E-1,9.962497711E0
8.893354250E1,1.574935764E-1,1.672948450E-1,9.969680786E0
8.893603799E1,1.477671415E-1,1.423053592E-1,9.976937294E0
8.893851064E1,1.585410386E-1,1.373673230E-1,9.963844299E0
8.894102717E1,1.381155103E-1,1.221042871E-1,9.993771553E0
8.894352265E1,1.427542716E-1,1.075894386E-1,9.963994026E0
8.894604344E1,1.451484710E-1,1.051204205E-1,9.958008766E0
8.894851304E1,1.485901475E-1,8.836100996E-2,9.943717957E0
8.895098143E1,1.342249364E-1,7.511807978E-2,9.925910950E0
8.895350186E1,1.223287433E-1,8.342296630E-2,9.906682968E0
8.895599758E1,1.246481240E-1,7.504326105E-2,9.898378372E0
8.895845608E1,1.329530180E-1,6.643909961E-2,9.872191429E0
8.896096279E1,1.294365227E-1,7.459434867E-2,9.835081100E0
8.896345596E1,1.328033805E-1,4.346972331E-2,9.816152573E0
8.896597634E1,1.328781992E-1,4.810849205E-2,9.798195839E0
8.896847215E1,1.483656913E-1,4.324526712E-2,9.793481827E0
8.897094086E1,1.399859786E-1,4.062661156E-2,9.752855301E0
8.897346186E1,1.580173075E-1,5.843348429E-2,9.736096382E0
8.897593065E1,1.413327157E-1,6.554127485E-2,9.725247383E0
8.897845091E1,1.378162354E-1,7.003039867E-2,9.723077774E0
8.898094599E1,1.365443170E-1,5.910685286E-2,9.699210167E0
8.898345002E1,1.413327157E-1,5.798457190E-2,9.712378502E0
8.898593610E1,1.401356161E-1,6.389525533E-2,9.693224907E0
8.898840493E1,1.485901475E-1,7.571662962E-2,9.682451248E0
8.899092552E1,1.521814466E-1,7.698854804E-2,9.703924179E0
8.899342113E1,1.521814466E-1,7.459434867E-2,9.699210167E0
8.899588536E1,1.559223831E-1,9.973346442E-2,9.714623451E0
8.899841112E1,1.523310840E-1,9.980828315E-2,9.714623451E0
8.900087991E1,1.488146037E-1,1.093850881E-1,9.719336510E0
8.900340013E1,1.559972018E-1,1.117792949E-1,9.721731186E0
8.900589598E1,1.608604193E-1,1.273415983E-1,9.738340378E0
8.900836815E1,1.370680481E-1,1.321300119E-1,9.723975182E0
8.901088568E1,1.452981085E-1,1.238251179E-1,9.740735054E0
8.901335175E1,1.645265520E-1,1.429787278E-1,9.750236511E0
8.901587474E1,1.572691202E-1,1.250222176E-1,9.750311852E0
8.901837039E1,1.466448605E-1,1.382651478E-1,9.761011124E0
8.902086469E1,1.514332592E-1,1.467196792E-1,9.775300980E0
8.902336054E1,1.348234862E-1,1.610848904E-1,9.771635056E0
8.902584565E1,1.502361596E-1,1.467944980E-1,9.783605576E0
8.902834943E1,1.265185922E-1,1.659481078E-1,9.777545929E0
8.903084491E1,1.264437735E-1,1.586906761E-1,9.769240379E0
8.903333417E1,1.123030260E-1,1.791162193E-1,9.776273727E0
8.903583507E1,1.194108129E-1,1.755997241E-1,9.791835785E0
8.903831668E1,1.314566433E-1,1.874210984E-1,9.775076866E0
8.904082400E1,1.086369008E-1,1.684171259E-1,9.787047386E0
8.904329385E1,1.158943251E-1,1.803881377E-1,9.796549797E0
8.904578807E1,1.205330938E-1,1.658732891E-1,9.767969131E0
8.904830947E1,1.170914248E-1,1.864484549E-1,9.803731918E0
8.905078937E1,1.206827313E-1,1.851765364E-1,9.796549797E0
8.905329873E1,1.350479424E-1,1.935562491E-1,9.803657532E0
8.905579381E1,1.160439625E-1,2.044049650E-1,9.814356804E0
8.905826313E1,1.206827313E-1,1.874959171E-1,9.802610397E0
8.906078331E1,1.172410622E-1,2.007388473E-1,9.819219589E0
8.906326748E1,1.278653294E-1,1.934066117E-1,9.800215721E0
8.906577310E1,1.397615224E-1,1.839794368E-1,9.825354576E0
8.906826882E1,1.159691438E-1,1.948281676E-1,9.821688652E0
8.907074006E1,1.291372478E-1,1.959504485E-1,9.820491791E0
