"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.656087335E1,8.310298435E-3,-5.046132952E-3,1.232389011E-3
8.656334296E1,8.027181961E-3,-5.179364234E-3,5.828866852E-4
8.656583803E1,1.019218937E-2,-3.064318560E-3,-6.161945057E-4
8.656835813E1,9.376148693E-3,-4.130168352E-3,-1.149119460E-3
8.657085366E1,9.942381643E-3,-9.326186846E-4,1.232389011E-3
8.657334796E1,8.343606256E-3,-6.495022681E-4,6.994639989E-4
8.657582412E1,9.825804271E-3,5.495788646E-4,1.748659997E-3
8.657831288E1,9.442764334E-3,3.080972470E-3,1.215735101E-3
8.658083274E1,8.626722731E-3,2.814509906E-3,1.498851489E-4
8.658332729E1,7.860642858E-3,6.028713658E-3,6.661561783E-4
8.658578070E1,6.928024348E-3,6.694869604E-3,1.332312386E-4
8.658829518E1,7.477603387E-3,7.361026015E-3,9.326186846E-4
8.659080715E1,7.344372105E-3,8.426875807E-3,3.996937303E-4
8.659330751E1,5.745597184E-3,9.509379975E-3,1.315658446E-3
8.659580324E1,5.612365901E-3,9.775842540E-3,-0.000000000E0
8.659829718E1,2.564701252E-3,1.100823097E-2,1.448889729E-3
8.660076943E1,2.298238920E-3,1.247377507E-2,-2.664624772E-4
8.660326166E1,4.163476115E-4,1.115811616E-2,5.329249543E-4
8.660578180E1,2.031776356E-3,1.207408123E-2,-1.199081191E-3
8.660827716E1,-1.032542088E-3,1.224062033E-2,-1.332312386E-4
8.661077175E1,-1.981814625E-3,1.130800135E-2,5.329249543E-4
8.661325254E1,-1.199081191E-3,9.292879142E-3,-2.647970803E-3
8.661573720E1,-3.197549842E-3,9.575995617E-3,-1.332312386E-4
8.661825661E1,-4.413284827E-3,8.526799269E-3,-3.996937303E-4
8.662075210E1,-5.345903337E-3,8.260336705E-3,-1.448889729E-3
8.662323395E1,-6.028713658E-3,7.327718195E-3,-1.448889729E-3
8.662573500E1,-6.161944941E-3,6.528330501E-3,-2.631316893E-3
8.662822837E1,-7.261102553E-3,4.263399635E-3,-3.697166918E-3
8.663073114E1,-5.795558915E-3,3.447358264E-3,-2.631316893E-3
8.663322646E1,-6.878062617E-3,1.998468535E-3,-2.881125547E-3
8.663572080E1,-6.078675389E-3,1.865237369E-3,-1.965160714E-3
8.663821413E1,-5.945444107E-3,1.182427281E-3,-3.014356829E-3
8.664068976E1,-5.545750260E-3,1.698698266E-3,-6.195252761E-3
8.664320595E1,-6.078675389E-3,1.981814625E-3,-3.813744290E-3
8.664570127E1,-4.879594315E-3,7.827335503E-4,-3.147588111E-3
8.664819554E1,-4.346669186E-3,1.565467101E-3,-3.813744290E-3
8.665068422E1,-2.864471637E-3,2.098391997E-3,-1.831929549E-3
8.665316075E1,-1.265696716E-3,2.081738086E-3,-2.897779457E-3
8.665568020E1,-1.798621728E-3,7.660796400E-4,-1.698698266E-3
8.665817564E1,-9.992342675E-4,8.826569538E-4,-4.080206621E-3
8.666067010E1,1.415581908E-3,3.530627815E-3,-3.430704353E-3
8.666316636E1,1.282350626E-3,3.397396533E-3,-2.764548175E-3
8.666565562E1,1.831929549E-3,3.530627815E-3,-1.831929549E-3
8.666815517E1,2.897779457E-3,4.579823930E-3,-2.631316893E-3
8.667062457E1,3.697166918E-3,4.713055212E-3,-3.031010740E-3
8.667314488E1,4.513208289E-3,4.713055212E-3,-2.498085611E-3
8.667564960E1,4.113514442E-3,5.379211158E-3,-1.315658446E-3
8.667811216E1,5.429172888E-3,3.497319994E-3,-7.660796400E-4
8.668062978E1,3.547281725E-3,2.581355162E-3,-1.299004536E-3
8.668312539E1,4.230091814E-3,3.780436469E-3,1.665390482E-5
8.668561932E1,5.012825131E-3,2.048430266E-3,3.330780964E-5
8.668813267E1,4.346669186E-3,5.828866852E-4,2.997702977E-4
8.669058376E1,4.862940405E-3,-1.149119460E-3,2.281585010E-3
8.669310414E1,4.046898801E-3,-2.747894265E-3,-8.326952229E-5
8.669559971E1,6.578292232E-3,-3.430704353E-3,1.365620177E-3
8.669809385E1,6.295176223E-3,-4.629785661E-3,9.825803572E-4
8.670061420E1,6.961332168E-3,-4.912902135E-3,-8.326952229E-5
8.670306044E1,6.678215694E-3,-7.177833002E-3,8.493491332E-4
8.670557880E1,8.410221897E-3,-7.327718195E-3,4.996171629E-5
8.670807440E1,9.625957347E-3,-7.327718195E-3,3.164241789E-4
8.671056862E1,9.875766002E-3,-8.127105422E-3,1.648736536E-3
8.671303794E1,1.094161533E-2,-8.543453179E-3,-3.330780892E-4
8.671553282E1,1.160777174E-2,-9.076378308E-3,5.828866852E-4
8.671805340E1,9.892419912E-3,-7.327718195E-3,8.493491332E-4
8.672054869E1,1.322320011E-2,-7.627488580E-3,-2.165007609E-4
8.672304299E1,1.255704463E-2,-8.293644525E-3,4.996171629E-5
8.672551593E1,1.202411950E-2,-6.828100886E-3,-8.326952229E-5
8.672800946E1,1.259035245E-2,-4.013590980E-3,5.662327749E-4
8.673052810E1,1.407254953E-2,-2.298238920E-3,1.665390446E-4
8.673302370E1,1.420578081E-2,-1.365620177E-3,3.330780964E-5
8.673551239E1,1.289012190E-2,-1.498851489E-4,4.330015217E-4
8.673798761E1,1.435566600E-2,4.996171338E-4,1.215735101E-3
8.674046857E1,1.385604870E-2,3.447358264E-3,1.482197549E-3
8.674300279E1,1.372281741E-2,3.447358264E-3,2.015122445E-3
8.674549839E1,1.332312357E-2,3.847052110E-3,3.214203520E-3
8.674799229E1,1.332312357E-2,4.912902135E-3,2.548047341E-3
8.675046206E1,1.373947132E-2,5.312595516E-3,1.748659997E-3
8.675295738E1,1.348966267E-2,7.044601720E-3,1.865237369E-3
8.675548342E1,1.160777174E-2,7.194486912E-3,2.398162382E-3
8.675794098E1,1.212404296E-2,4.796324763E-3,3.197549842E-3
8.676044240E1,1.282350626E-2,7.727412041E-3,2.531393431E-3
8.676293992E1,1.134130917E-2,6.261868402E-3,2.281585010E-3
8.676543190E1,1.105819270E-2,4.663093481E-3,3.197549842E-3
8.676795148E1,1.132465526E-2,4.663093481E-3,2.281585010E-3
8.677044749E1,9.859112091E-3,5.479134619E-3,2.548047341E-3
8.677293422E1,9.326186962E-3,4.413284827E-3,4.263399635E-3
8.677541164E1,9.842458181E-3,3.613897366E-3,3.214203520E-3
8.677790676E1,7.560872938E-3,1.898545190E-3,3.347434802E-3
8.678042653E1,8.110451512E-3,3.480666084E-3,1.082503819E-3
8.678292165E1,6.628253963E-3,1.632082625E-3,1.498851459E-3
8.678541616E1,6.361791864E-3,1.632082625E-3,1.232389011E-3
8.678788568E1,6.478368770E-3,9.659265052E-4,2.997702977E-4
8.679038100E1,4.196783993E-3,3.164241789E-4,4.330015217E-4
8.679290110E1,5.678981543E-3,1.632082625E-3,-3.663859097E-4
8.679539642E1,5.812212825E-3,6.994639989E-4,3.330780964E-5
8.679786574E1,5.295941606E-3,3.630551277E-3,-4.996171338E-4
8.680036285E1,5.828866735E-3,2.964395098E-3,-4.996171338E-4
8.680285573E1,6.495022681E-3,2.148353728E-3,-4.996171338E-4
8.680534401E1,7.044601720E-3,3.480666084E-3,3.330780964E-5
8.680787107E1,7.577526849E-3,4.413284827E-3,-6.328483578E-4
8.681034031E1,1.010891981E-2,3.980283160E-3,-2.481431933E-3
8.681284239E1,9.725880809E-3,5.196018144E-3,-6.328483578E-4
8.681533014E1,9.742534719E-3,7.727412041E-3,-1.565467101E-3
8.681785032E1,8.543453179E-3,7.477603387E-3,1.082503819E-3
8.682034564E1,1.055857539E-2,9.326186962E-3,-2.631316893E-3
8.682285972E1,9.759188630E-3,9.859112091E-3,-1.315658446E-3
8.682532509E1,9.226263501E-3,1.040869020E-2,-1.448889729E-3
8.682780467E1,1.149119437E-2,1.010891981E-2,-2.381508471E-3
8.683032391E1,1.164107956E-2,1.039203629E-2,1.665390482E-5
8.683282066E1,9.492726065E-3,1.040869020E-2,6.661561783E-4
8.683531451E1,9.775842540E-3,1.160777174E-2,-1.049195998E-3
8.683780605E1,8.010528050E-3,9.076378308E-3,-5.162710440E-4
8.684027903E1,1.042534411E-2,9.059724398E-3,-2.498085669E-4
8.684279946E1,9.476072155E-3,6.944678258E-3,1.665390482E-5
8.684529506E1,9.059724398E-3,6.128637120E-3,-1.165773370E-3
8.684778908E1,6.245214492E-3,5.362557247E-3,-1.432235818E-3
8.685028457E1,7.294410374E-3,2.947741188E-3,3.330780964E-5
8.685275372E1,7.427641656E-3,1.482197549E-3,3.330780964E-5
8.685527435E1,6.594946142E-3,-7.827335503E-4,-4.829632526E-4
8.685776976E1,8.443529718E-3,-3.064318560E-3,-1.532159280E-3
8.686024111E1,6.295176223E-3,-5.046132952E-3,-5.995405954E-4
8.686273370E1,6.278522313E-3,-6.378445774E-3,-4.663093423E-4
8.686522841E1,7.477603387E-3,-7.061255630E-3,-7.327718195E-4
8.686774514E1,8.793261833E-3,-9.875766002E-3,-2.048430266E-3
8.687021816E1,7.827335037E-3,-1.294008363E-2,-1.898545190E-3
8.687269749E1,9.043070488E-3,-1.215735078E-2,-2.165007638E-3
8.687523378E1,8.077143691E-3,-1.507178415E-2,-9.659265052E-4
8.687770314E1,8.743300103E-3,-1.508843806E-2,-2.431470202E-3
8.688022345E1,1.020884328E-2,-1.548813190E-2,-1.632082625E-3
8.688271897E1,9.409456514E-3,-1.535490062E-2,-2.697932534E-3
8.688518736E1,1.034207456E-2,-1.550478581E-2,-2.697932534E-3
8.688768268E1,1.049195975E-2,-1.415581908E-2,-4.496554320E-4
8.689017735E1,8.759954013E-3,-1.413916517E-2,-9.659265052E-4
8.689269810E1,1.102488488E-2,-1.375612523E-2,-1.099157729E-3
8.689519371E1,1.050861366E-2,-1.242381334E-2,-7.161179092E-4
8.689768764E1,1.159111783E-2,-1.175765693E-2,-4.496554320E-4
8.690016274E1,9.476072155E-3,-9.326186962E-3,2.198315458E-3
8.690265220E1,1.015888155E-2,-6.944678258E-3,-1.998468651E-4
8.690517263E1,9.892419912E-3,-6.012059748E-3,3.164241789E-4
8.690766689E1,1.019218937E-2,-2.931087278E-3,1.831929549E-4
8.691013731E1,1.180761866E-2,-1.348966267E-3,2.298238920E-3
8.691263633E1,1.087499969E-2,-5.329249543E-4,1.498851459E-3
8.691512653E1,1.024215110E-2,2.264931099E-3,1.881891279E-3
8.691764711E1,1.090830751E-2,3.464012174E-3,2.015122445E-3
8.692014272E1,9.192955680E-3,5.612365901E-3,2.797855996E-3
8.692261151E1,8.793261833E-3,4.829632584E-3,2.797855996E-3
8.692510667E1,9.742534719E-3,6.411753129E-3,2.398162382E-3
8.692760040E1,7.993874140E-3,6.295176223E-3,3.597243456E-3
8.693009678E1,7.610834669E-3,7.644142490E-3,4.379977006E-3
8.693261737E1,6.928024348E-3,6.844754796E-3,3.064318560E-3
8.693511041E1,6.261868402E-3,5.245979875E-3,3.330780892E-3
8.693758266E1,5.712289363E-3,4.046898801E-3,4.929556046E-3
8.694006468E1,4.496554378E-3,2.731240354E-3,3.347434802E-3
8.694259650E1,4.363323096E-3,2.598009072E-3,3.480666084E-3
8.694509202E1,3.414050443E-3,1.265696716E-3,3.747128649E-3
8.694758608E1,1.931853010E-3,8.326952229E-5,4.280053545E-3
8.695005609E1,1.115811639E-3,-2.048430266E-3,3.497319994E-3
8.695255100E1,3.247511340E-3,-2.747894265E-3,1.498851459E-3
8.695507155E1,6.994639989E-4,-3.663859097E-3,8.493491332E-4
8.695756622E1,-1.182427281E-3,-5.912136286E-3,1.115811639E-3
8.696001711E1,1.665390446E-4,-3.663859097E-3,1.831929549E-4
8.696254083E1,-2.498085611E-3,-3.497319994E-3,1.249042805E-3
8.696502525E1,-8.993108640E-4,-3.647205187E-3,-7.494257297E-4
8.696754551E1,-7.660796400E-4,-2.181661548E-3,1.831929549E-4
8.697004116E1,-7.494257297E-4,-1.665390446E-3,-1.415581908E-3
8.697253514E1,-8.826569538E-4,-7.161179092E-4,-1.015888178E-3
8.697502211E1,-5.995405954E-4,-4.996171629E-5,2.997702977E-4
8.697749969E1,1.132465550E-3,1.265696716E-3,-6.328483578E-4
8.698002012E1,6.161945057E-4,2.598009072E-3,-1.565467101E-3
8.698251565E1,1.432235818E-3,4.196783993E-3,-1.698698266E-3
8.698499916E1,3.713820828E-3,5.778905004E-3,-2.498085611E-3
8.698750433E1,4.130168352E-3,7.644142490E-3,-1.315658446E-3
8.698997439E1,6.145291030E-3,8.693338372E-3,-3.830398200E-4
8.699249477E1,7.627488580E-3,9.492726065E-3,-5.162710440E-4
8.699498948E1,1.044199802E-2,1.134130917E-2,-1.332312386E-4
8.699749054E1,1.232388988E-2,1.224062033E-2,-1.981814625E-3
8.699998472E1,1.299004536E-2,1.330646966E-2,-1.732006087E-3
8.700244871E1,1.337308530E-2,1.050861366E-2,-1.049195998E-3
8.700496922E1,1.445558947E-2,1.209073514E-2,-1.981814625E-3
8.700746454E1,1.552143972E-2,1.275689155E-2,-1.865237369E-3
8.700991486E1,1.605436392E-2,1.169104129E-2,-7.993874606E-4
8.701241148E1,1.592113264E-2,1.115811616E-2,-1.582121011E-3
8.701492352E1,1.470539812E-2,9.959034622E-3,-2.781202085E-3
8.701741270E1,1.415581908E-2,9.026416577E-3,-1.582121011E-3
8.701991376E1,1.522166934E-2,8.093797602E-3,-2.248277189E-3
8.702243435E1,1.280685235E-2,5.978751928E-3,-2.098391997E-3
8.702489317E1,1.009226590E-2,1.865237369E-3,-1.165773370E-3
8.702739809E1,1.129134744E-2,2.248277189E-3,-2.348200651E-3
8.702989333E1,9.126340039E-3,-1.332312357E-3,-1.948506921E-3
8.703241388E1,5.912136286E-3,-2.781202085E-3,-2.065084176E-3
8.703490859E1,4.812978674E-3,-6.378445774E-3,-1.931853010E-3
8.703737799E1,3.980283160E-3,-1.064184494E-2,-1.249042805E-3
8.703987270E1,3.147588111E-3,-1.397262607E-2,-2.431470202E-3
8.704239325E1,2.165007638E-3,-1.890218258E-2,-2.015122445E-3
8.704488857E1,4.812978674E-3,-2.199980803E-2,-3.464012174E-3
8.704736131E1,6.012059748E-3,-2.319888957E-2,-3.464012174E-3
8.704987815E1,6.528330501E-3,-2.413150854E-2,-2.531393431E-3
8.705233746E1,7.594180759E-3,-2.479766496E-2,-5.495788646E-4
8.705482469E1,1.014222763E-2,-2.323219739E-2,-2.797855996E-3
8.705737840E1,1.202411950E-2,-2.151684463E-2,-3.597243456E-3
8.705985805E1,1.540486235E-2,-1.860241219E-2,-3.080972470E-3
8.706234300E1,1.608767174E-2,-1.687040552E-2,-2.564701252E-3
8.706484776E1,1.650401950E-2,-1.313993055E-2,-2.847817726E-3
8.706734247E1,1.628751867E-2,-8.859877475E-3,-3.130934201E-3
8.706983767E1,1.763648540E-2,-5.795558915E-3,-2.481431933E-3
8.707233193E1,1.687040552E-2,-2.314892830E-3,-1.299004536E-3
8.707482705E1,1.570463181E-2,2.614662983E-3,-1.698698266E-3
8.707732200E1,1.495520677E-2,7.960566320E-3,-1.981814625E-3
8.707978111E1,1.393931825E-2,1.345635485E-2,-9.492725949E-4
8.708231256E1,1.372281741E-2,1.973487809E-2,1.415581908E-3
8.708478432E1,1.335643139E-2,2.439797111E-2,1.398927998E-3
8.708730178E1,1.274023764E-2,2.896114066E-2,3.513973905E-3
8.708979734E1,1.370616350E-2,3.349100426E-2,4.296707455E-3
8.709226597E1,1.492189895E-2,3.520635515E-2,1.898545190E-3
8.709478636E1,1.587117091E-2,3.640543669E-2,5.212672055E-3
8.709726072E1,1.866902784E-2,3.612231836E-2,4.146822263E-3
8.709975177E1,1.973487809E-2,3.597243503E-2,4.679747391E-3
8.710227199E1,2.160011418E-2,3.409054503E-2,4.413284827E-3
8.710479356E1,2.438131720E-2,3.074310906E-2,5.096094683E-3
8.710723696E1,2.596343681E-2,2.886121720E-2,5.495788530E-3
8.710976963E1,2.859475464E-2,2.483097278E-2,3.780436469E-3
8.711225116E1,2.962729707E-2,2.055091783E-2,4.330015276E-3
8.711474660E1,3.092630208E-2,1.533824671E-2,4.080206621E-3
8.711721531E1,3.114280291E-2,9.725880809E-3,4.763016943E-3
8.711973692E1,3.057656996E-2,5.462480709E-3,4.379977006E-3
8.712220742E1,2.891117893E-2,-1.715352177E-3,6.111983210E-3
8.712472561E1,2.767878957E-2,-4.912902135E-3,5.329249427E-3
8.712722105E1,2.561370470E-2,-1.130800135E-2,4.296707455E-3
8.712971694E1,2.158346027E-2,-1.500516851E-2,5.495788530E-3
8.713221047E1,1.846918091E-2,-1.965160854E-2,5.645673722E-3
8.713468068E1,1.405589562E-2,-2.095061168E-2,5.529096350E-3
8.713721417E1,9.625957347E-3,-2.304900438E-2,4.996171221E-3
8.713969574E1,7.744065952E-3,-2.384839207E-2,4.346669186E-3
8.714218996E1,4.130168352E-3,-2.516405098E-2,4.879594315E-3
8.714468565E1,2.498085669E-4,-2.566366643E-2,3.963629249E-3
8.714714655E1,-1.998468535E-3,-2.323219739E-2,5.812212825E-3
8.714964903E1,-4.929556046E-3,-2.254938707E-2,5.545750260E-3
8.715217051E1,-5.046132952E-3,-1.908537559E-2,3.946975339E-3
8.715463926E1,-6.744831335E-3,-1.627086475E-2,3.147588111E-3
8.715715969E1,-6.861408707E-3,-1.294008363E-2,2.864471637E-3
8.715962864E1,-4.946209956E-3,-8.809915744E-3,2.314892830E-3
8.716214948E1,-5.345903337E-3,-7.077909540E-3,1.781967818E-3
8.716464476E1,-4.896248225E-3,-2.148353728E-3,7.161179092E-4
8.716716026E1,-2.181661548E-3,3.031010740E-3,1.615428715E-3
8.716963430E1,-1.498851459E-3,5.695635453E-3,1.215735101E-3
8.717210602E1,1.082503819E-3,9.009762667E-3,2.131699817E-3
8.717462400E1,3.364088712E-3,1.179096475E-2,-9.326186846E-4
8.717711977E1,3.780436469E-3,1.405589562E-2,-0.000000000E0
8.717958909E1,6.461714860E-3,1.523832325E-2,-1.332312386E-4
8.718210268E1,7.027947810E-3,1.816941053E-2,-1.615428715E-3
8.718458873E1,8.243682794E-3,2.083403431E-2,-4.163476115E-4
8.718712368E1,7.843988948E-3,1.948506944E-2,-1.881891279E-3
8.718959385E1,9.459418245E-3,2.095061168E-2,-2.148353728E-3
8.719206297E1,1.252373680E-2,2.051761001E-2,-3.597243456E-3
8.719458348E1,1.212404296E-2,2.011791617E-2,-2.148353728E-3
8.719710390E1,1.343970094E-2,1.850248873E-2,-5.445826799E-3
8.719957322E1,1.210738905E-2,1.850248873E-2,-4.796324763E-3
8.720206785E1,1.182427257E-2,1.690371335E-2,-6.644907873E-3
8.720452041E1,1.179096475E-2,1.330646966E-2,-4.646439571E-3
8.720705764E1,1.270692982E-2,1.142457873E-2,-6.761485245E-3
8.720956521E1,1.095826924E-2,9.176301770E-3,-5.945444107E-3
8.721204771E1,1.065849885E-2,6.761485245E-3,-8.993108757E-3
8.721454327E1,9.059724398E-3,6.511676591E-3,-6.878062617E-3
8.721701491E1,8.776607923E-3,3.980283160E-3,-6.994639989E-3
8.721953326E1,8.626722731E-3,3.447358264E-3,-6.328484043E-3
8.722201072E1,7.161179092E-3,2.797855996E-3,-7.510911208E-3
8.722452244E1,7.027947810E-3,2.664624713E-3,-6.328484043E-3
8.722701809E1,5.662327632E-3,3.996937303E-4,-8.443529718E-3
8.722948724E1,5.812212825E-3,1.065849909E-3,-6.844754796E-3
8.723200751E1,5.395865068E-3,0.000000000E0,-7.777373772E-3
8.723450210E1,5.412518978E-3,1.199081191E-3,-7.377679925E-3
8.723699685E1,4.596477840E-3,-1.165773356E-4,-6.311830133E-3
8.723949262E1,4.446592648E-3,-1.582121011E-3,-6.844754796E-3
8.724198663E1,4.996171221E-3,1.665390482E-5,-5.129402503E-3
8.724448200E1,5.262633786E-3,-1.165773356E-4,-4.862940405E-3
8.724695070E1,4.996171221E-3,-9.159647743E-4,-4.729709122E-3
8.724947068E1,5.795558915E-3,2.831163874E-4,-3.130934201E-3
8.725196698E1,4.862940405E-3,-2.498085669E-4,-4.996171221E-3
8.725446018E1,7.394333836E-3,-9.326186846E-4,-2.997702919E-3
8.725695669E1,8.476837538E-3,1.332312386E-4,-3.530627815E-3
8.725944724E1,8.077143691E-3,0.000000000E0,-1.015888178E-3
8.726194611E1,7.827335037E-3,1.482197549E-3,1.665390446E-4
8.726444163E1,8.610068820E-3,-1.332312386E-4,-8.326952229E-5
8.726691294E1,8.876531385E-3,5.329249543E-4,-4.829632526E-4
8.726943097E1,9.276225232E-3,-1.065849909E-3,1.099157729E-3
8.727193321E1,1.034207456E-2,-1.465543639E-3,2.431470202E-3
8.727442104E1,9.675919078E-3,-1.582121011E-3,3.630551277E-3
8.727691644E1,9.675919078E-3,-1.582121011E-3,4.546516109E-3
8.727938764E1,8.843223564E-3,-3.597243456E-3,2.298238920E-3
8.728190623E1,9.659265168E-3,-2.248277189E-3,3.630551277E-3
8.728437884E1,9.792496450E-3,-3.980283160E-3,5.479134619E-3
8.728687197E1,7.644142490E-3,-4.763016943E-3,5.096094683E-3
8.728939085E1,7.377679925E-3,-3.697166918E-3,6.278522313E-3
8.729185968E1,5.912136286E-3,-4.346669186E-3,5.612365901E-3
8.729438047E1,5.895482376E-3,-5.678981543E-3,7.077909540E-3
8.729685199E1,4.030244891E-3,-6.195252761E-3,8.010528050E-3
8.729937010E1,2.564701252E-3,-5.778905004E-3,9.076378308E-3
8.730186558E1,9.492725949E-4,-6.977986079E-3,7.877296768E-3
8.730435996E1,-1.448889729E-3,-6.811446976E-3,7.877296768E-3
8.730682949E1,-2.531393431E-3,-6.811446976E-3,8.809915744E-3
8.730935443E1,-3.847052110E-3,-4.663093481E-3,9.725880809E-3
8.731181891E1,-5.312595516E-3,-5.046132952E-3,8.276990615E-3
8.731434015E1,-7.311064284E-3,-5.029479042E-3,8.410221897E-3
8.731683506E1,-8.260336705E-3,-5.695635453E-3,8.943147026E-3
8.731932924E1,-1.025880501E-2,-4.879594315E-3,7.477603387E-3
8.732179885E1,-1.105819270E-2,-3.813744290E-3,6.411753129E-3
8.732431928E1,-1.090830751E-2,-2.747894265E-3,7.594180759E-3
8.732681468E1,-1.330646966E-2,-2.864471637E-3,7.077909540E-3
8.732928436E1,-1.157446392E-2,-1.548813190E-3,5.479134619E-3
8.733180430E1,-1.343970094E-2,-1.515505370E-3,7.061255630E-3
8.733426117E1,-1.542151626E-2,6.161945057E-4,5.862174556E-3
8.733679380E1,-1.610432565E-2,-4.330015217E-4,5.745597184E-3
8.733928912E1,-1.555474754E-2,3.497319994E-4,5.612365901E-3
8.734177240E1,-1.540486235E-2,2.081738086E-3,5.196018144E-3
8.734427879E1,-1.448889729E-2,1.282350626E-3,4.413284827E-3
8.734674229E1,-1.473870594E-2,2.081738086E-3,3.480666084E-3
8.734926837E1,-1.407254953E-2,3.264165251E-3,2.947741188E-3
8.735176410E1,-1.407254953E-2,2.331546741E-3,1.232389011E-3
8.735427297E1,-1.460547466E-2,3.397396533E-3,1.748659997E-3
8.735671393E1,-1.407254953E-2,3.530627815E-3,8.326952229E-4
8.735922471E1,-1.232388988E-2,4.046898801E-3,-4.996171338E-4
8.736171739E1,-1.165773347E-2,4.313361365E-3,2.997702977E-4
8.736421259E1,-1.205742732E-2,4.829632584E-3,-1.965160714E-3
8.736670726E1,-1.139127091E-2,3.763782559E-3,-1.815275638E-3
8.736920245E1,-1.112480834E-2,4.163476173E-3,-8.993108640E-4
8.737169729E1,-9.642611258E-3,5.612365901E-3,-1.299004536E-3
8.737421840E1,-8.709992282E-3,6.012059748E-3,-7.660796400E-4
8.737671238E1,-7.261102553E-3,3.464012174E-3,-2.614662983E-3
8.737920555E1,-6.994639989E-3,3.863706021E-3,-1.165773370E-3
8.738167682E1,-8.043835871E-3,4.546516109E-3,8.160413126E-4
8.738419786E1,-8.326952346E-3,3.480666084E-3,-2.331546712E-4
8.738669147E1,-7.927258499E-3,2.681278624E-3,1.665390446E-4
8.738918695E1,-6.594946142E-3,3.730474738E-3,-1.565467101E-3
8.739168724E1,-7.261102553E-3,3.480666084E-3,2.831163874E-4
8.739417702E1,-6.195252761E-3,3.730474738E-3,-1.032542088E-3
8.739667214E1,-7.644142490E-3,4.812978674E-3,-3.830398200E-4
8.739916754E1,-7.261102553E-3,2.797855996E-3,-1.831929549E-3
8.740166156E1,-5.945444107E-3,1.182427281E-3,-1.432235818E-3
8.740416954E1,-6.328484043E-3,2.264931099E-3,-6.328483578E-4
8.740662738E1,-7.027947810E-3,-5.329249543E-4,-1.815275638E-3
8.740914675E1,-7.044601720E-3,-2.131699817E-3,-1.815275638E-3
8.741164146E1,-7.577526849E-3,-2.398162382E-3,-1.682044356E-3
8.741413621E1,-4.796324763E-3,-5.895482376E-3,-3.530627815E-3
8.741665151E1,-5.079440773E-3,-7.094563451E-3,-2.065084176E-3
8.741910443E1,-3.763782559E-3,-8.843223564E-3,-3.647205187E-3
8.742162124E1,-4.196783993E-3,-1.230723597E-2,-2.981049009E-3
8.742411652E1,-1.132465550E-3,-1.473870594E-2,-3.230857430E-3
8.742661074E1,2.048430266E-3,-1.637078822E-2,-4.812978674E-3
8.742908043E1,2.331546741E-3,-1.597109437E-2,-4.146822263E-3
8.743157644E1,4.713055212E-3,-1.785298623E-2,-4.679747391E-3
8.743407432E1,6.178598851E-3,-1.773640886E-2,-5.212672055E-3
8.743656541E1,6.728177425E-3,-1.720348373E-2,-4.546516109E-3
8.743906065E1,7.794027682E-3,-1.735336892E-2,-4.413284827E-3
8.744155524E1,1.072511449E-2,-1.723679155E-2,-4.280053545E-3
8.744405040E1,9.942381643E-3,-1.508843806E-2,-4.296707455E-3
8.744657074E1,8.743300103E-3,-1.468874421E-2,-5.212672055E-3
8.744906512E1,9.176301770E-3,-1.215735078E-2,-4.962863866E-3
8.745153615E1,9.975688532E-3,-1.255704463E-2,-3.380742623E-3
8.745405499E1,7.860642858E-3,-1.000899635E-2,-3.513973905E-3
8.745654962E1,6.528330501E-3,-9.192955680E-3,-2.065084176E-3
8.745903583E1,5.862174556E-3,-9.575995617E-3,-7.327718195E-4
8.746154030E1,4.663093481E-3,-7.843988948E-3,-1.249042805E-3
8.746402871E1,2.131699817E-3,-6.878062617E-3,-4.663093423E-4
8.746652968E1,1.615428715E-3,-6.611600053E-3,7.327718195E-4
8.746902472E1,1.365620177E-3,-4.862940405E-3,2.714586444E-3
8.747151528E1,-7.827335503E-4,-5.512442440E-3,1.515505370E-3
8.747401487E1,2.997702977E-4,-4.446592648E-3,3.247511340E-3
8.747648257E1,-6.328483578E-4,-2.714586444E-3,1.515505370E-3
8.747900421E1,-2.081738086E-3,-1.232389011E-3,3.230857430E-3
8.748149998E1,7.161179092E-4,-1.515505370E-3,2.964395098E-3
8.748398016E1,9.825803572E-4,-2.581355162E-3,4.429938737E-3
8.748648936E1,3.397396533E-3,-1.665390446E-3,4.163476173E-3
8.748896539E1,4.196783993E-3,-1.015888178E-3,4.413284827E-3
8.749147878E1,4.196783993E-3,-6.161945057E-4,4.146822263E-3
8.749397406E1,4.596477840E-3,-2.214969369E-3,4.429938737E-3
8.749646857E1,7.660796400E-3,-2.764548175E-3,5.345903337E-3
8.749896413E1,7.794027682E-3,-2.231623279E-3,5.345903337E-3
8.750145860E1,9.659265168E-3,-3.730474738E-3,4.429938737E-3
8.750392816E1,9.109686129E-3,-3.980283160E-3,4.962863866E-3
8.750644904E1,1.110815443E-2,-4.679747391E-3,2.847817726E-3
8.750894782E1,1.059188321E-2,-3.863706021E-3,2.581355162E-3
8.751143793E1,1.084169187E-2,-5.079440773E-3,3.247511340E-3
8.751391140E1,1.179096475E-2,-3.214203520E-3,2.697932534E-3
8.751642340E1,1.005895808E-2,-2.931087278E-3,2.181661548E-3
8.751889809E1,1.032542065E-2,-1.865237369E-3,1.382274088E-3
